customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00172,Male,0,No,No,44,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),109.33,4810.52,Yes
CUST00173,Female,0,No,Yes,63,No,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,93.55,5893.65,No
CUST00174,Female,1,No,No,63,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,32.79,2065.77,No
CUST00175,Female,0,Yes,No,25,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),91.28,2282.0,No
CUST00176,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,48.94,1517.14,No
CUST00177,Male,0,Yes,No,56,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,69.14,3871.84,No
CUST00178,Male,0,Yes,Yes,52,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),50.02,2601.04,Yes
CUST00179,Male,0,No,No,32,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,28.41,909.12,No
CUST00180,Male,0,No,No,51,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.86,4939.86,Yes
CUST00181,Male,0,Yes,Yes,17,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,102.87,1748.79,No
CUST00182,Female,0,Yes,No,34,Yes,No,No,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.2,1468.8,No
CUST00183,Male,0,Yes,No,11,No,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,No,Electronic check,43.96,483.56,Yes
CUST00184,Male,0,Yes,No,50,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),63.0,3150.0,No
CUST00185,Male,0,No,No,9,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),101.15,910.35,Yes
CUST00186,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.73,1414.23,No
CUST00187,Male,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,100.87,3328.71,No
CUST00188,Male,0,No,No,66,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,112.27,7409.82,No
CUST00189,Female,0,Yes,No,38,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.15,2893.7,No
CUST00190,Male,0,Yes,Yes,7,No,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.04,182.28,Yes
CUST00191,Male,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,No,Electronic check,46.96,1314.88,No
CUST00192,Male,0,Yes,No,21,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,31.14,653.94,No
CUST00193,Male,0,No,Yes,69,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.93,3169.17,No
CUST00194,Male,1,Yes,Yes,60,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,101.18,6070.8,No
CUST00195,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),25.57,1073.94,Yes
CUST00196,Female,0,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,48.38,2322.24,Yes
CUST00197,Female,0,No,No,28,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No,One year,No,Electronic check,71.7,2007.6,No
CUST00198,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,107.4,3222.0,No
CUST00199,Male,0,Yes,No,52,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,45.0,2340.0,No
CUST00200,Male,0,No,No,33,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,97.83,3228.39,No
CUST00201,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.36,2899.32,Yes
CUST00202,Male,0,No,No,56,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),87.64,4907.84,No
CUST00203,Male,0,No,No,3,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,106.18,318.54,Yes
CUST00204,Female,0,Yes,Yes,1,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,22.64,22.64,No
CUST00205,Male,0,Yes,Yes,11,Yes,No,No,No,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,72.97,802.67,No
CUST00206,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.72,3220.48,No
CUST00207,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,108.46,7483.74,Yes
CUST00208,Female,0,No,No,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),33.27,2362.17,No
CUST00209,Male,0,Yes,No,20,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,54.15,1083.0,Yes
CUST00210,Male,0,Yes,No,60,No,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),27.86,1671.6,No
CUST00211,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),103.49,3518.66,No
CUST00212,Male,0,No,No,47,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),105.74,4969.78,No
CUST00213,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,68.36,957.04,No
CUST00214,Male,0,No,Yes,70,No,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),22.08,1545.6,No
CUST00215,Male,0,Yes,Yes,14,No,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),30.22,423.08,No
CUST00216,Female,0,No,Yes,5,No,No,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),82.44,412.2,Yes
CUST00217,Male,1,Yes,No,67,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.26,7923.42,No
CUST00218,Female,1,Yes,Yes,21,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,103.89,2181.69,No
CUST00219,Male,0,No,No,31,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,99.79,3093.49,No
CUST00220,Male,1,Yes,Yes,21,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),61.8,1297.8,Yes
CUST00221,Male,0,Yes,Yes,26,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,118.52,3081.52,No
CUST00222,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),102.5,1435.0,Yes
CUST00223,Female,0,No,No,43,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),53.57,2303.51,No
CUST00224,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.85,758.8,Yes
CUST00225,Female,0,No,Yes,33,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),63.25,2087.25,No
CUST00226,Male,0,No,Yes,14,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,86.05,1204.7,No
CUST00227,Female,0,No,Yes,61,No,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,117.01,7137.61,No
CUST00228,Male,0,Yes,No,44,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,44.65,1964.6,Yes
CUST00229,Male,0,No,No,71,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),99.5,7064.5,No
CUST00230,Female,0,No,Yes,57,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,79.04,4505.28,No
CUST00231,Female,0,Yes,Yes,18,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),115.0,2070.0,No
CUST00232,Female,0,No,No,15,No,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,33.45,501.75,Yes
CUST00233,Female,1,No,No,7,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,91.97,643.79,Yes
CUST00234,Female,1,Yes,No,32,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.72,759.04,Yes
CUST00235,Female,0,Yes,Yes,17,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.66,759.22,No
CUST00236,Female,1,No,No,34,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.09,1771.06,No
CUST00237,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.23,2655.66,No
CUST00238,Male,1,Yes,No,49,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,116.53,5709.97,Yes
CUST00239,Female,0,Yes,No,2,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),26.76,53.52,No
CUST00240,Female,0,No,Yes,58,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),36.9,2140.2,No
CUST00241,Male,0,No,No,27,No,Yes,No,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),40.3,1088.1,No
CUST00242,Female,0,Yes,Yes,45,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.4,2808.0,No
CUST00243,Male,0,No,No,63,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,26.07,1642.41,Yes
CUST00244,Male,0,Yes,Yes,69,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,116.54,8041.26,No
CUST00245,Female,0,Yes,No,46,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.99,3495.54,No
CUST00246,Male,0,Yes,No,13,No,No,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Electronic check,101.33,1317.29,No
CUST00247,Male,0,Yes,Yes,6,Yes,No,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.25,583.5,Yes
CUST00248,Male,0,Yes,Yes,30,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),86.08,2582.4,No
CUST00249,Male,0,No,Yes,50,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,110.44,5522.0,Yes
CUST00250,Female,0,No,Yes,28,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),110.24,3086.72,No
CUST00251,Male,0,No,No,14,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,32.78,458.92,No
CUST00252,Female,0,No,No,24,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.19,2644.56,No
CUST00253,Male,0,Yes,No,60,No,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),72.39,4343.4,No
CUST00254,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),46.81,1872.4,Yes
CUST00255,Male,0,No,No,68,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,80.85,5497.8,No
CUST00256,Male,0,No,No,3,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,48.09,144.27,Yes
CUST00257,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),67.9,3802.4,No
CUST00258,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),101.64,3049.2,No
CUST00259,Male,0,Yes,No,2,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,23.22,46.44,Yes
CUST00260,Male,0,No,Yes,66,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),38.31,2528.46,No
CUST00261,Female,0,Yes,No,49,No,No phone service,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,115.66,5667.34,Yes
CUST00262,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.51,1032.16,Yes
CUST00263,Male,0,No,No,59,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,50.33,2969.47,Yes
CUST00264,Male,0,No,Yes,65,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,112.33,7301.45,Yes
CUST00265,Female,1,No,Yes,23,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,No,One year,No,Credit card (automatic),111.12,2555.76,No
CUST00266,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,24.42,757.02,No
CUST00267,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),56.25,1012.5,No
CUST00268,Male,0,No,No,65,No,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),111.28,7233.2,No
CUST00269,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,37.98,2240.82,No
CUST00270,Female,0,Yes,No,65,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),77.82,5058.3,No
CUST00271,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.08,729.12,Yes
CUST00272,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,93.66,3184.44,No
CUST00273,Female,0,No,No,68,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,35.83,2436.44,Yes
CUST00274,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.61,2069.86,Yes
CUST00275,Female,0,Yes,No,6,No,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,20.0,120.0,Yes
CUST00276,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),45.26,226.3,Yes
CUST00277,Female,0,Yes,Yes,32,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,One year,No,Mailed check,36.22,1159.04,No
CUST00278,Male,0,No,No,57,No,No,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.98,2335.86,Yes
CUST00279,Female,0,No,Yes,48,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),106.04,5089.92,No
CUST00280,Female,0,Yes,No,16,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),111.48,1783.68,Yes
CUST00281,Female,1,Yes,Yes,41,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,95.5,3915.5,No
CUST00282,Female,1,No,No,71,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.01,5609.71,Yes
CUST00283,Male,0,Yes,No,39,No,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.09,1680.51,Yes
CUST00284,Female,1,No,Yes,45,No,No phone service,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),47.47,2136.15,No
CUST00285,Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),50.99,3569.3,No
CUST00286,Male,1,No,No,69,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,97.7,6741.3,No
CUST00287,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),45.29,3034.43,No
CUST00288,Male,1,Yes,Yes,0,No,No phone service,No,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,117.34,0.0,Yes
CUST00289,Female,1,No,No,51,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),99.65,5082.15,No
